timestamp,value,is_anomaly
1748739480,0,0
1748739600,0,0
1748739720,9557,0
1748739840,5068,0
1748739960,1206,0
1748740080,0,0
1748740200,0,0
1748740320,40999,0
1748740440,0,0
1748740560,4642,0
1748740680,0,0
1748740800,0,0
1748740920,0,0
1748741040,0,0
1748741160,273,0
1748741280,0,0
1748741400,0,0
1748741520,0,0
1748741640,0,0
1748741760,0,0
1748741880,0,0
1748742000,0,0
1748742120,8738,0
1748742240,7439,0
1748742360,0,0
1748742480,0,0
1748742600,2185,0
1748742720,1687,0
1748742840,181717,0
1748742960,0,0
1748743080,5734,0
1748743200,4560,0
1748743320,0,0
1748743440,0,0
1748743560,0,0
1748743680,0,0
1748743800,479,0
1748743920,0,0
1748744040,0,0
1748744160,13424,0
1748744280,0,0
1748744400,1911,0
1748744520,8191,0
1748744640,0,0
1748744760,0,0
1748744880,0,0
1748745000,0,0
1748745120,3849,0
1748745240,0,0
1748745360,3550,0
1748745480,125468,0
1748745600,33612,0
1748745720,0,0
1748745840,0,0
1748745960,0,0
1748746080,0,0
1748746200,0,0
1748746320,4642,0
1748746440,0,0
1748746560,0,0
1748746680,273,0
1748746800,0,0
1748746920,44061,0
1748747040,1092,0
1748747160,13652,0
1748747280,958,0
1748747400,53640,0
1748747520,0,0
1748747640,7373,0
1748747760,4049,0
1748747880,7350,0
1748748000,75918,0
1748748120,0,0
1748748240,0,0
1748748360,32222,0
1748748480,9284,0
1748748600,2617,0
1748748720,5482,0
1748748840,546,0
1748748960,98031,0
1748749080,179809,0
1748749200,18022,0
1748749320,7373,0
1748749440,14484,0
1748749560,0,0
1748749680,1911,0
1748749800,13927,0
1748749920,0,0
1748750040,0,0
1748750160,0,0
1748750280,3874,0
1748750400,3607,0
1748750520,13381,0
1748750640,1246,0
1748750760,2066,0
1748750880,26035,0
1748751000,0,0
1748751120,4241,0
1748751240,24017,0
1748751360,4982,0
1748751480,6231,0
1748751600,9296,0
1748751720,25816,0
1748751840,2498,0
1748751960,0,0
1748752080,0,0
1748752200,0,0
1748752320,0,0
1748752440,0,0
1748752560,9232,0
1748752680,11979,0
1748752800,15423,0
1748752920,0,0
1748753040,1493,0
1748753160,0,0
1748753280,0,0
1748753400,15550,0
1748753520,3729,0
1748753640,5153,0
1748753760,0,0
1748753880,249,0
1748754000,0,0
1748754120,8760,0
1748754240,12366,0
1748754360,0,0
1748754480,517,0
1748754600,4385,0
1748754720,746,0
1748754840,38899,0
1748754960,7962,0
1748755080,0,0
1748755200,0,0
1748755320,0,0
1748755440,33587,0
1748755560,0,0
1748755680,19659,0
1748755800,2458,0
1748755920,0,0
1748756040,11742,0
1748756160,0,0
1748756280,0,0
1748756400,9143,0
1748756520,617172,0
1748756640,0,0
1748756760,7343,0
1748756880,0,0
1748757000,6826,0
1748757120,25232,0
1748757240,18842,0
1748757360,3004,0
1748757480,3736,0
1748757600,6007,0
1748757720,7372,0
1748757840,0,0
1748757960,0,0
1748758080,3823,0
1748758200,6061,0
1748758320,0,0
1748758440,2185,0
1748758560,0,0
1748758680,5133,0
1748758800,0,0
1748758920,18840,0
1748759040,11621,0
1748759160,0,0
1748759280,247671,0
1748759400,461,0
1748759520,3277,0
1748759640,2185,1
1748759760,1382575,1
1748759880,9658368,1
1748760000,299574,1
1748760120,1176318,1
1748760240,399743,0
1748760360,3402138,0
1748760480,387697,0
1748760600,60352,0
1748760720,91477,0
1748760840,154679,0
1748760960,887740,0
1748761080,47787,0
1748761200,107249,0
1748761320,35496,0
1748761440,4915,0
1748761560,23647,0
1748761680,13925,0
1748761800,33587,0
1748761920,5800,1
1748762040,2191487,1
1748762160,1025368,1
1748762280,727236,1
1748762400,79730,1
1748762520,25395,0
1748762640,215664,0
1748762760,143869,0
1748762880,8738,0
1748763000,110266,0
1748763120,35286,0
1748763240,24849,0
1748763360,22762,0
1748763480,22936,0
1748763600,546,0
1748763720,40667,0
1748763840,8193,0
1748763960,15565,0
1748764080,36704,0
1748764200,0,0
1748764320,546,0
1748764440,24384,0
1748764560,30037,0
1748764680,0,0
1748764800,5763,0
1748764920,4096,0
1748765040,0,0
1748765160,11728,0
1748765280,3550,0
1748765400,546,0
1748765520,460,0
1748765640,8738,0
1748765760,7919,0
1748765880,5560,0
1748766000,7545651,1
1748766120,154556,1
1748766240,33005,1
1748766360,160290,1
1748766480,24298,1
1748766600,284887,0
1748766720,74001,0
1748766840,42834,0
1748766960,14662,0
1748767080,21845,0
1748767200,28430,0
